,nameNodeOr,nameNodeEx,Quadripole
4400,node_2927,node_4106,line_4114
4401,node_2927,node_5073,line_4115
4402,node_2927,node_3075,line_4116
4403,node_2927,node_4106,line_4117
4404,node_4446,node_2927,line_4118
4405,node_4446,node_268,line_4119
4406,node_2927,node_268,line_4120
4407,node_5259,node_103,line_4121
4408,node_1437,node_5259,line_4122
4409,node_5496,node_2489,line_4123
4410,node_4653,node_2489,line_4124
4411,node_402,node_1053,line_4125
4412,node_661,node_3981,line_4126
4413,node_661,node_1146,line_4127
4414,node_402,node_3872,line_4128
4415,node_402,node_1652,line_4129
4416,node_661,node_1053,line_4130
4417,node_402,node_3872,line_4131
4418,node_2279,node_801,line_4132
4419,node_2279,node_7,line_4133
4420,node_2279,node_7,line_4134
4421,node_402,node_2279,line_4135
4422,node_402,node_3391,line_4136
4423,node_661,node_3391,line_4137
4424,node_2279,node_3391,line_4138
4425,node_3935,node_357,line_4181
4426,node_2722,node_1123,line_4185
4427,node_884,node_354,line_4186
4428,node_329,node_5174,line_4194
4429,node_4268,node_4921,line_4195
4430,node_329,node_5041,line_4196
4431,node_4268,node_5250,line_4197
4432,node_3201,node_2233,line_4198
4433,node_3201,node_2723,line_4199
4434,node_3201,node_2723,line_4200
4435,node_3201,node_2723,line_4201
4436,node_329,node_3201,line_4203
4437,node_329,node_3201,line_4204
4438,node_4453,node_1306,line_4187
4439,node_4453,node_4117,line_4188
4440,node_4695,node_345,line_4189
4441,node_1546,node_3285,line_4190
4442,node_2778,node_43,line_4191
4443,node_2797,node_5125,line_4192
4444,node_2797,node_3285,line_4193
4445,node_5455,node_596,line_4205
4446,node_2507,node_2034,line_4206
4447,node_5614,node_3526,line_4207
4448,node_449,node_951,line_4208
4449,node_3826,node_951,line_4209
4450,node_4166,node_951,line_4210
4451,node_289,node_951,line_4211
4452,node_4982,node_951,line_4212
4453,node_3771,node_449,line_4213
4454,node_5151,node_3826,line_4214
4455,node_3705,node_4166,line_4215
4456,node_4221,node_289,line_4216
4457,node_5512,node_4982,line_4217
4458,node_400,node_4111,line_4218
4459,node_400,node_1650,line_4219
4460,node_951,node_1137,line_4220
4461,node_951,node_1109,line_4221
4462,node_4213,node_557,line_4222
4463,node_452,node_3591,line_4223
4464,node_1369,node_3994,line_4224
4465,node_2937,node_1034,line_4225
4466,node_2937,node_4370,line_4226
4467,node_3370,node_945,line_4227
4468,node_2788,node_5237,line_4228
4469,node_983,node_3666,line_4229
4470,node_2661,node_2930,line_4230
4471,node_2665,node_1915,line_4233
4472,node_3144,node_462,line_4234
4473,node_3144,node_5603,line_4235
4474,node_386,node_1944,line_4236
4475,node_386,node_1000,line_4237
4476,node_2665,node_3144,line_4238
4477,node_2665,node_386,line_4239
4478,node_3144,node_386,line_4240
4479,node_3144,node_386,line_4241
4480,node_2015,node_2216,line_4242
4481,node_4918,node_5388,line_4243
4482,node_3674,node_1492,line_4254
4483,node_3674,node_4274,line_4255
4484,node_3674,node_2088,line_4256
4485,node_2323,node_2157,line_4257
4486,node_2323,node_2808,line_4258
4487,node_2323,node_3746,line_4259
4488,node_2323,node_2157,line_4260
4489,node_2323,node_2808,line_4261
4490,node_2323,node_2157,line_4262
4491,node_1702,node_2923,line_4263
4492,node_1702,node_2923,line_4264
4493,node_2323,node_1702,line_4265
4494,node_2323,node_1702,line_4266
4495,node_2323,node_1702,line_4267
4496,node_2344,node_731,line_4268
4497,node_754,node_3578,line_4269
4498,node_2733,node_1312,line_4270
4499,node_2733,node_5131,line_4271
4500,node_628,node_1312,line_4272
4501,node_628,node_2851,line_4273
4502,node_5346,node_1325,line_4274
4503,node_3402,node_4420,line_4275
4504,node_3402,node_2446,line_4276
4505,node_3402,node_1376,line_4277
4506,node_3402,node_1286,line_4278
4507,node_966,node_3703,line_4279
4508,node_1880,node_823,line_4280
4509,node_4689,node_3733,line_4283
4510,node_2073,node_3255,line_4293
4511,node_3071,node_54,line_4294
4512,node_3071,node_2390,line_4295
4513,node_5610,node_759,line_4296
4514,node_5610,node_4239,line_4297
4515,node_5610,node_756,line_4298
4516,node_4791,node_2235,line_4299
4517,node_4791,node_3652,line_4300
4518,node_4791,node_1887,line_4301
4519,node_5610,node_4791,line_4302
4520,node_5610,node_4791,line_4303
4521,node_3263,node_4235,line_4304
4522,node_2654,node_3646,line_4305
4523,node_3097,node_3527,line_4306
4524,node_2294,node_1046,line_4307
4525,node_2294,node_3578,line_4308
4526,node_845,node_2629,line_4309
4527,node_200,node_2380,line_4310
4528,node_200,node_1411,line_4311
4529,node_4708,node_1176,line_4312
4530,node_4708,node_1684,line_4313
4531,node_5576,node_3233,line_4314
4532,node_373,node_4318,line_4317
4533,node_2362,node_1968,line_4318
4534,node_1075,node_2875,line_4325
4535,node_1075,node_4220,line_4326
4536,node_1075,node_3497,line_4327
4537,node_5129,node_1777,line_4332
4538,node_5129,node_2842,line_4333
4539,node_4496,node_4819,line_4334
4540,node_3040,node_3616,line_4335
4541,node_3040,node_544,line_4336
4542,node_2622,node_4127,line_4337
4543,node_2622,node_3478,line_4338
4544,node_2452,node_3877,line_4339
4545,node_2452,node_5058,line_4340
4546,node_2452,node_2129,line_4341
4547,node_4130,node_3290,line_4342
4548,node_4128,node_3583,line_4343
4549,node_4128,node_508,line_4344
4550,node_4128,node_1211,line_4345
4551,node_4128,node_3712,line_4346
4552,node_4128,node_432,line_4347
4553,node_4128,node_5365,line_4348
4554,node_2098,node_3652,line_4349
4555,node_2098,node_2414,line_4350
4556,node_4128,node_2098,line_4351
4557,node_4128,node_2098,line_4352
4558,node_1198,node_5081,line_4353
4559,node_77,node_3193,line_4354
4560,node_4261,node_3443,line_4355
4561,node_3084,node_1704,line_4364
4562,node_3084,node_2124,line_4363
4563,node_3084,node_119,line_4365
4564,node_5500,node_3854,line_4370
4565,node_5500,node_1845,line_4371
4566,node_5500,node_453,line_4372
4567,node_5500,node_3321,line_4373
4568,node_4910,node_4698,line_4374
4569,node_4910,node_339,line_4375
4570,node_4910,node_2997,line_4376
4571,node_4910,node_1164,line_4377
4572,node_4910,node_5582,line_4378
4573,node_4910,node_1640,line_4379
4574,node_4910,node_1109,line_4380
4575,node_5500,node_4910,line_4381
4576,node_1123,node_4910,line_4382
4577,node_1794,node_5572,line_4385
4578,node_3012,node_222,line_4386
4579,node_3012,node_222,line_4387
4580,node_5139,node_3945,line_4388
4581,node_5139,node_4158,line_4389
4582,node_3422,node_408,line_4390
4583,node_3422,node_4215,line_4391
4584,node_161,node_4102,line_4392
4585,node_161,node_1269,line_4393
4586,node_161,node_1349,line_4394
4587,node_4593,node_1018,line_4395
4588,node_4593,node_1974,line_4396
4589,node_4593,node_2037,line_4397
4590,node_4593,node_988,line_4398
4591,node_4593,node_2427,line_4399
4592,node_4593,node_2037,line_4400
4593,node_161,node_4593,line_4401
4594,node_161,node_4593,line_4402
4595,node_161,node_4593,line_4403
4596,node_4058,node_1784,line_4404
4597,node_5370,node_1784,line_4405
4598,node_2726,node_1784,line_4406
4599,node_3583,node_4481,line_4407
4600,node_5392,node_1451,line_4408
4601,node_481,node_1451,line_4409
4602,node_1718,node_1451,line_4410
4603,node_1773,node_1451,line_4411
4604,node_1213,node_1451,line_4412
4605,node_601,node_4730,line_4413
4606,node_4269,node_3078,line_4414
4607,node_4269,node_60,line_4415
4608,node_4269,node_1573,line_4416
4609,node_2482,node_3776,line_4417
4610,node_416,node_2244,line_4418
4611,node_1142,node_5425,line_4419
4612,node_1363,node_3239,line_4420
4613,node_1363,node_284,line_4421
4614,node_1363,node_1900,line_4422
4615,node_1363,node_570,line_4423
4616,node_1363,node_4143,line_4424
4617,node_1568,node_3610,line_4425
4618,node_1582,node_2356,line_4426
4619,node_1582,node_183,line_4427
4620,node_2657,node_5300,line_4428
4621,node_1582,node_2657,line_4429
4622,node_1582,node_2657,line_4430
4623,node_3941,node_1560,line_4431
4624,node_3941,node_3834,line_4432
4625,node_3066,node_1560,line_4433
4626,node_4451,node_5229,line_4434
4627,node_5510,node_230,line_4435
4628,node_1816,node_5064,line_4446
4629,node_1816,node_4283,line_4447
4630,node_4286,node_4321,line_4448
4631,node_3105,node_3181,line_4449
4632,node_3105,node_627,line_4450
4633,node_3105,node_4547,line_4452
4634,node_3105,node_1073,line_4451
4635,node_2246,node_4639,line_4453
4636,node_3105,node_2246,line_4454
4637,node_3105,node_2246,line_4455
4638,node_1868,node_4728,line_4463
4639,node_1868,node_3544,line_4464
4640,node_1868,node_1829,line_4465
4641,node_2550,node_761,line_4466
4642,node_2550,node_2723,line_4467
4643,node_1868,node_3661,line_4468
4644,node_1868,node_2550,line_4469
4645,node_2550,node_3661,line_4470
4646,node_2491,node_1784,line_4471
4647,node_2491,node_1784,line_4472
4648,node_1521,node_4113,line_4473
4649,node_3520,node_696,line_4474
4650,node_2875,node_3628,line_4490
4651,node_5355,node_3070,line_4491
4652,node_621,node_2621,line_4492
4653,node_5355,node_621,line_4493
4654,node_3070,node_1567,line_4494
4655,node_107,node_3070,line_4495
4656,node_2875,node_3070,line_4496
4657,node_804,node_1527,line_4497
4658,node_5254,node_324,line_4498
4659,node_5254,node_2616,line_4499
4660,node_1422,node_5254,line_4500
4661,node_1422,node_5254,line_4501
4662,node_5364,node_4566,line_4516
4663,node_5364,node_5224,line_4517
4664,node_5173,node_3749,line_4509
4665,node_5173,node_2439,line_4510
4666,node_1992,node_755,line_4511
4667,node_1992,node_5176,line_4512
4668,node_1992,node_5176,line_4513
4669,node_4339,node_4622,line_4514
4670,node_4339,node_4622,line_4515
4671,node_1215,node_2845,line_4518
4672,node_1061,node_89,line_4519
4673,node_1061,node_1719,line_4520
4674,node_1061,node_2483,line_4521
4675,node_1061,node_4709,line_4522
4676,node_1061,node_1719,line_4523
4677,node_1061,node_2854,line_4524
4678,node_1061,node_5115,line_4525
4679,node_2815,node_4734,line_4526
4680,node_2815,node_2113,line_4527
4681,node_1061,node_2815,line_4528
4682,node_1061,node_2815,line_4529
4683,node_1061,node_2815,line_4530
4684,node_4713,node_4591,line_4531
4685,node_4978,node_4591,line_4532
4686,node_3477,node_4591,line_4533
4687,node_1724,node_4591,line_4534
4688,node_4591,node_2828,line_4535
4689,node_4591,node_1228,line_4536
4690,node_4591,node_5442,line_4537
4691,node_4591,node_5040,line_4538
4692,node_4591,node_3451,line_4539
4693,node_4728,node_607,line_4540
4694,node_4591,node_4728,line_4541
4695,node_4591,node_4728,line_4542
4696,node_4591,node_4728,line_4543
4697,node_5293,node_291,line_4544
4698,node_5293,node_4506,line_4545
4699,node_5210,node_582,line_4546
4700,node_1660,node_2838,line_4547
4701,node_1660,node_4845,line_4548
4702,node_3638,node_157,line_4549
4703,node_3842,node_4755,line_4550
4704,node_101,node_1843,line_4551
4705,node_818,node_1377,line_4552
4706,node_818,node_5586,line_4553
4707,node_5246,node_1299,line_4554
4708,node_5246,node_900,line_4555
4709,node_5246,node_5107,line_4556
4710,node_2896,node_1456,line_4557
4711,node_2896,node_4098,line_4558
4712,node_1884,node_5333,line_4559
4713,node_1884,node_389,line_4560
4714,node_1884,node_3973,line_4561
4715,node_1884,node_5525,line_4562
4716,node_1884,node_5549,line_4563
4717,node_1884,node_3973,line_4564
4718,node_1884,node_2064,line_4565
4719,node_1884,node_5300,line_4566
4720,node_1884,node_5300,line_4567
4721,node_3078,node_4348,line_4575
4722,node_1685,node_3224,line_4628
4723,node_1685,node_2879,line_4629
4724,node_2013,node_5404,line_4630
4725,node_1489,node_5404,line_4631
4726,node_4425,node_4633,line_4676
4727,node_148,node_4573,line_4677
4728,node_2791,node_2828,line_4720
4729,node_2791,node_5040,line_4721
4730,node_3634,node_460,line_4722
4731,node_4065,node_607,line_4723
4732,node_4065,node_1829,line_4724
4733,node_2791,node_3634,line_4725
4734,node_2791,node_4065,line_4726
4735,node_2791,node_4065,line_4727
4736,node_3634,node_4065,line_4728
4737,node_1239,node_2117,line_4729
4738,node_1239,node_2328,line_4730
4739,node_1239,node_4825,line_4731
4740,node_1239,node_3764,line_4732
4741,node_5554,node_3373,line_4733
4742,node_4498,node_1663,line_4734
4743,node_270,node_1250,line_4738
4744,node_4573,node_3090,line_4739
4745,node_2078,node_5182,line_4740
4746,node_2078,node_3837,line_4741
4747,node_2078,node_1058,line_4742
4748,node_2078,node_5110,line_4743
4749,node_2078,node_4687,line_4744
4750,node_2078,node_3837,line_4745
4751,node_2078,node_3202,line_4746
4752,node_4573,node_2078,line_4747
4753,node_4573,node_2078,line_4748
4754,node_4573,node_2078,line_4749
4755,node_3949,node_869,line_4576
4756,node_3949,node_3426,line_4577
4757,node_344,node_1456,line_4578
4758,node_344,node_4098,line_4579
4759,node_344,node_5304,line_4580
4760,node_344,node_1456,line_4581
4761,node_344,node_4098,line_4582
4762,node_344,node_5196,line_4583
4763,node_344,node_560,line_4584
4764,node_2499,node_2269,line_4585
4765,node_2499,node_2269,line_4586
4766,node_1225,node_1872,line_4587
4767,node_2364,node_4692,line_4589
4768,node_4827,node_4879,line_4588
4769,node_953,node_1551,line_4590
4770,node_953,node_1104,line_4591
4771,node_953,node_2847,line_4592
4772,node_953,node_237,line_4593
4773,node_953,node_4314,line_4594
4774,node_953,node_4314,line_4595
4775,node_953,node_4314,line_4596
4776,node_482,node_865,line_4597
4777,node_482,node_67,line_4598
4778,node_482,node_264,line_4599
4779,node_482,node_4658,line_4600
4780,node_482,node_135,line_4601
4781,node_482,node_4091,line_4602
4782,node_953,node_482,line_4603
4783,node_953,node_4670,line_4604
4784,node_953,node_4718,line_4605
4785,node_482,node_4670,line_4606
4786,node_482,node_4718,line_4607
4787,node_2054,node_3531,line_4608
4788,node_3965,node_4597,line_4609
4789,node_1332,node_4911,line_4610
4790,node_1519,node_3417,line_4611
4791,node_1458,node_1666,line_4612
4792,node_1746,node_708,line_4615
4793,node_3819,node_3533,line_4616
4794,node_3819,node_2022,line_4617
4795,node_3819,node_2022,line_4618
4796,node_3819,node_721,line_4619
4797,node_5142,node_4939,line_4620
4798,node_5142,node_2768,line_4621
4799,node_5142,node_2768,line_4622
4800,node_3819,node_5142,line_4623
4801,node_3819,node_5142,line_4624
4802,node_108,node_4623,line_4625
4803,node_108,node_443,line_4626
4804,node_3628,node_1878,line_4627
4805,node_89,node_5115,line_4632
4806,node_3143,node_2873,line_4633
4807,node_3837,node_834,line_4634
4808,node_3837,node_1965,line_4635
4809,node_4519,node_986,line_4636
4810,node_1053,node_3981,line_4639
4811,node_2071,node_4657,line_4640
4812,node_4703,node_5327,line_4641
4813,node_1320,node_3675,line_4645
4814,node_3146,node_2823,line_4646
4815,node_3146,node_2092,line_4647
4816,node_3916,node_1780,line_4648
4817,node_3154,node_154,line_4649
4818,node_1222,node_2582,line_4650
4819,node_1222,node_962,line_4651
4820,node_503,node_5175,line_4652
4821,node_3854,node_3321,line_4664
4822,node_3854,node_4698,line_4665
4823,node_3044,node_1691,line_4666
4824,node_3044,node_2121,line_4667
4825,node_3378,node_4520,line_4668
4826,node_4520,node_5236,line_4669
4827,node_4520,node_1945,line_4670
4828,node_3517,node_3961,line_4671
4829,node_2541,node_1012,line_4672
4830,node_3517,node_2541,line_4673
4831,node_2443,node_1752,line_4674
4832,node_2443,node_1993,line_4675
4833,node_1878,node_4535,line_4680
4834,node_1878,node_1365,line_4681
4835,node_1878,node_3435,line_4682
4836,node_1878,node_4793,line_4683
4837,node_2042,node_3471,line_4684
4838,node_2042,node_4772,line_4685
4839,node_2042,node_657,line_4686
4840,node_2042,node_2621,line_4687
4841,node_2042,node_3471,line_4688
4842,node_2042,node_1667,line_4689
4843,node_1878,node_2042,line_4690
4844,node_1878,node_2042,line_4691
4845,node_1845,node_1786,line_4692
4846,node_4923,node_2919,line_4693
4847,node_4923,node_3472,line_4694
4848,node_967,node_4923,line_4695
4849,node_2404,node_3095,line_4696
4850,node_417,node_2468,line_4697
4851,node_3374,node_5373,line_4698
4852,node_3374,node_5373,line_4699
4853,node_3374,node_3761,line_4700
4854,node_2869,node_2149,line_4701
4855,node_4169,node_2869,line_4702
4856,node_4169,node_2869,line_4703
4857,node_4329,node_1701,line_4704
4858,node_5341,node_1091,line_4705
4859,node_5341,node_2473,line_4706
4860,node_5341,node_1149,line_4707
4861,node_3892,node_1256,line_4708
4862,node_3892,node_4624,line_4709
4863,node_3892,node_4060,line_4710
4864,node_3892,node_4185,line_4711
4865,node_3892,node_4665,line_4712
4866,node_5237,node_5565,line_4713
4867,node_5237,node_3259,line_4714
4868,node_4722,node_2431,line_4715
4869,node_4722,node_4705,line_4716
4870,node_2360,node_1009,line_4717
4871,node_5237,node_1009,line_4718
4872,node_4722,node_1009,line_4719
4873,node_5317,node_2269,line_4735
4874,node_5317,node_585,line_4736
4875,node_5487,node_4105,line_4737
4876,node_435,node_2263,line_4750
4877,node_4521,node_2774,line_4751
4878,node_2498,node_1151,line_4752
4879,node_2498,node_2620,line_4753
4880,node_4587,node_1699,line_4754
4881,node_2398,node_437,line_4755
4882,node_384,node_310,line_4756
4883,node_384,node_5459,line_4757
4884,node_384,node_4800,line_4758
4885,node_2403,node_3298,line_4761
4886,node_2403,node_1576,line_4762
4887,node_2403,node_3961,line_4763
4888,node_2403,node_1930,line_4764
4889,node_2403,node_1576,line_4765
4890,node_2403,node_4241,line_4766
4891,node_2403,node_4404,line_4767
4892,node_5411,node_3554,line_4768
4893,node_5411,node_6,line_4769
4894,node_2403,node_5411,line_4770
4895,node_1692,node_467,line_4773
4896,node_5215,node_127,line_4798
4897,node_453,node_2985,line_4759
4898,node_2561,node_3417,line_4760
4899,node_1570,node_1456,line_4771
4900,node_3093,node_399,line_4772
4901,node_3248,node_2734,line_4774
4902,node_3248,node_2103,line_4775
4903,node_1679,node_3089,line_4776
4904,node_1679,node_525,line_4777
4905,node_2695,node_2411,line_4778
4906,node_2695,node_3387,line_4779
4907,node_4379,node_1162,line_4780
4908,node_4379,node_2413,line_4781
4909,node_3075,node_5073,line_4782
